Date/Time,Electricity:Facility [J](Hourly),InteriorEquipment:Electricity [J](Hourly),InteriorLights:Electricity [J](Hourly),DistrictCooling:Facility [J](Hourly),DistrictHeating:Facility [J](Hourly),Carbon Equivalent:Facility [kg](Hourly),Electricity:Facility [J](RunPeriod),DistrictCooling:Facility [J](RunPeriod),DistrictHeating:Facility [J](RunPeriod),Carbon Equivalent:Facility [kg](RunPeriod) 
 01/03  05:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,10363620.966527256,0.0 
 01/03  06:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,148270011.93017967,0.0 
 01/03  07:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,134075873.70076448,0.0 
 01/03  08:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,101539643.7795173,0.0 
 01/03  09:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,93769665.09711738,0.0 
 01/03  10:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,84709191.91190014,0.0 
 01/03  11:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/03  12:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/03  13:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/03  14:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/03  15:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/03  16:00:00,7862313.704073121,7862313.704073121,0.0,0.0,96781355.33773232,0.0 
 01/03  17:00:00,7862313.704073121,7862313.704073121,0.0,0.0,80925496.90613032,0.0 
 01/03  18:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,102891467.87074174,0.0 
 01/03  19:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,92441153.05905459,0.0 
 01/03  20:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,79154337.17706216,0.0 
 01/03  21:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,75691509.68436769,0.0 
 01/03  22:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,72783374.51104877,0.0 
 01/03  23:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,69493031.59715283,0.0 
 01/03  24:00:00,17644540.310230756,3897756.7102307525,13746783.6,0.0,55902620.54974365,0.0 
 01/04  01:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/04  02:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/04  03:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/04  04:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/04  05:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,962741.9696387962,0.0 
 01/04  06:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,146220589.27306027,0.0 
 01/04  07:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,127837202.03539986,0.0 
 01/04  08:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,97377647.38191419,0.0 
 01/04  09:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,91652877.54169716,0.0 
 01/04  10:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,82992902.81493746,0.0 
 01/04  11:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/04  12:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/04  13:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/04  14:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/04  15:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/04  16:00:00,7862313.704073121,7862313.704073121,0.0,0.0,98635924.3910555,0.0 
 01/04  17:00:00,7862313.704073121,7862313.704073121,0.0,0.0,81888623.06690781,0.0 
 01/04  18:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,107327421.05569783,0.0 
 01/04  19:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,100917588.5785476,0.0 
 01/04  20:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,86898597.82576809,0.0 
 01/04  21:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,80606981.07255925,0.0 
 01/04  22:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,74101713.80226413,0.0 
 01/04  23:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,74048834.05994885,0.0 
 01/04  24:00:00,17644540.310230756,3897756.7102307525,13746783.6,0.0,62785548.627950448,0.0 
 01/05  01:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/05  02:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,47906.40102085763,0.0 
 01/05  03:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,8374326.242261417,0.0 
 01/05  04:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,22309906.45436281,0.0 
 01/05  05:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,29961969.438337923,0.0 
 01/05  06:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,148454261.6834172,0.0 
 01/05  07:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,148454261.68341593,0.0 
 01/05  08:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,135951510.9966339,0.0 
 01/05  09:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,123744008.15873789,0.0 
 01/05  10:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,99670781.94031418,0.0 
 01/05  11:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/05  12:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/05  13:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/05  14:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/05  15:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/05  16:00:00,7862313.704073121,7862313.704073121,0.0,0.0,93368474.2996428,0.0 
 01/05  17:00:00,7862313.704073121,7862313.704073121,0.0,0.0,75966900.27024397,0.0 
 01/05  18:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,104299435.02175296,0.0 
 01/05  19:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,99087872.4153167,0.0 
 01/05  20:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,87689487.87318632,0.0 
 01/05  21:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,84749806.19230137,0.0 
 01/05  22:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,81793076.54814771,0.0 
 01/05  23:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,78633736.54340711,0.0 
 01/05  24:00:00,17644540.310230756,3897756.7102307525,13746783.6,0.0,62050685.03557055,0.0 
 01/06  01:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/06  02:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/06  03:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,111308.03555419034,0.0 
 01/06  04:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,5549301.901459194,0.0 
 01/06  05:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,12546687.750161749,0.0 
 01/06  06:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,148423800.43505029,0.0 
 01/06  07:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,140937393.84767426,0.0 
 01/06  08:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,108816177.98634124,0.0 
 01/06  09:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,101767256.46538294,0.0 
 01/06  10:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,91384782.44968212,0.0 
 01/06  11:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/06  12:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/06  13:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/06  14:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/06  15:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/06  16:00:00,7862313.704073121,7862313.704073121,0.0,0.0,98316328.15600428,0.0 
 01/06  17:00:00,7862313.704073121,7862313.704073121,0.0,0.0,83766190.53479643,0.0 
 01/06  18:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,111175677.18400988,0.0 
 01/06  19:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,107753494.08551914,0.0 
 01/06  20:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,97638272.8032766,0.0 
 01/06  21:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,95684168.2765876,0.0 
 01/06  22:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,93614589.36772868,0.0 
 01/06  23:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,92064404.78379807,0.0 
 01/06  24:00:00,17644540.310230756,3897756.7102307525,13746783.6,0.0,72995202.53823155,0.0 
 01/07  01:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/07  02:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,2741409.1272423507,0.0 
 01/07  03:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,16689708.857843284,0.0 
 01/07  04:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,25531728.027369974,0.0 
 01/07  05:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,31634207.472232827,0.0 
 01/07  06:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,66731434.99470456,0.0 
 01/07  07:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,68956959.66332148,0.0 
 01/07  08:00:00,49491381.369600009,35063564.1696,14427817.200000002,0.0,140886198.6016869,0.0 
 01/07  09:00:00,49491381.369600009,35063564.1696,14427817.200000002,0.0,134963455.6108234,0.0 
 01/07  10:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,128883527.60177674,0.0 
 01/07  11:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,85423119.09424696,0.0 
 01/07  12:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,66979459.345778528,0.0 
 01/07  13:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,51257630.076354447,0.0 
 01/07  14:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,41785357.32813151,0.0 
 01/07  15:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,42928052.12524387,0.0 
 01/07  16:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,45204936.333449419,0.0 
 01/07  17:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,47110778.93143318,0.0 
 01/07  18:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,86222318.95548173,0.0 
 01/07  19:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,85975257.6752724,0.0 
 01/07  20:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,78631432.49113423,0.0 
 01/07  21:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,77171160.35260451,0.0 
 01/07  22:00:00,27730380.997178496,13302563.797178498,14427817.200000002,0.0,16721376.643866606,0.0 
 01/07  23:00:00,27730380.997178496,13302563.797178498,14427817.200000002,0.0,15990909.854984779,0.0 
 01/07  24:00:00,3897756.7102307525,3897756.7102307525,0.0,0.0,0.0,0.0 
 01/08  01:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/08  02:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,5000808.440625021,0.0 
 01/08  03:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,13048352.717797863,0.0 
 01/08  04:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,21807416.33999666,0.0 
 01/08  05:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,27740953.820577124,0.0 
 01/08  06:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,64707752.84347209,0.0 
 01/08  07:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,67143495.1134608,0.0 
 01/08  08:00:00,49491381.369600009,35063564.1696,14427817.200000002,0.0,138079025.23590864,0.0 
 01/08  09:00:00,49491381.369600009,35063564.1696,14427817.200000002,0.0,132759026.81685041,0.0 
 01/08  10:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,123886945.49591898,0.0 
 01/08  11:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,87404688.69110519,0.0 
 01/08  12:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,75821044.51849482,0.0 
 01/08  13:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,66550657.15981603,0.0 
 01/08  14:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,62407717.90909338,0.0 
 01/08  15:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,60536629.67022471,0.0 
 01/08  16:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,59955398.88587481,0.0 
 01/08  17:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,61031261.16443421,0.0 
 01/08  18:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,100236950.05319339,0.0 
 01/08  19:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,96318909.26019968,0.0 
 01/08  20:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,84812269.50576726,0.0 
 01/08  21:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,81580612.62616289,0.0 
 01/08  22:00:00,27730380.997178496,13302563.797178498,14427817.200000002,0.0,17598785.619861645,0.0 
 01/08  23:00:00,27730380.997178496,13302563.797178498,14427817.200000002,0.0,16595183.550653799,0.0 
 01/08  24:00:00,3897756.7102307525,3897756.7102307525,0.0,0.0,0.0,0.0 
 01/09  01:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,285980.0043127986,0.0 
 01/09  02:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,5349100.216427158,0.0 
 01/09  03:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,9600689.18377509,0.0 
 01/09  04:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,14537230.845977832,0.0 
 01/09  05:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,17922801.970293665,0.0 
 01/09  06:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,148037491.54363237,0.0 
 01/09  07:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,142774729.52097235,0.0 
 01/09  08:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,107184834.06735125,0.0 
 01/09  09:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,96249675.27222161,0.0 
 01/09  10:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,85380129.88849719,0.0 
 01/09  11:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/09  12:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/09  13:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/09  14:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/09  15:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/09  16:00:00,7862313.704073121,7862313.704073121,0.0,0.0,78178368.9290083,0.0 
 01/09  17:00:00,7862313.704073121,7862313.704073121,0.0,0.0,64036494.2519945,0.0 
 01/09  18:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,89934432.90795219,0.0 
 01/09  19:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,88555856.43439847,0.0 
 01/09  20:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,83246263.17184992,0.0 
 01/09  21:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,85492013.86033663,0.0 
 01/09  22:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,87609104.49041176,0.0 
 01/09  23:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,86354278.89313463,0.0 
 01/09  24:00:00,17644540.310230756,3897756.7102307525,13746783.6,0.0,68124455.8318573,0.0 
 01/10  01:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/10  02:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,375345.7628100037,0.0 
 01/10  03:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,11134906.033806093,0.0 
 01/10  04:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,21085982.44256784,0.0 
 01/10  05:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,27648079.354728834,0.0 
 01/10  06:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,148454261.68341715,0.0 
 01/10  07:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,148454261.68341548,0.0 
 01/10  08:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,123067463.69737508,0.0 
 01/10  09:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,110016388.92324004,0.0 
 01/10  10:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,89997622.74489919,0.0 
 01/10  11:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/10  12:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/10  13:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/10  14:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/10  15:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/10  16:00:00,7862313.704073121,7862313.704073121,0.0,0.0,78023413.06384027,0.0 
 01/10  17:00:00,7862313.704073121,7862313.704073121,0.0,0.0,67390635.0131636,0.0 
 01/10  18:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,99519388.153375,0.0 
 01/10  19:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,99940836.57724643,0.0 
 01/10  20:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,95254373.67956975,0.0 
 01/10  21:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,97878610.5119985,0.0 
 01/10  22:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,99886843.4208082,0.0 
 01/10  23:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,93473266.26035235,0.0 
 01/10  24:00:00,17644540.310230756,3897756.7102307525,13746783.6,0.0,68512623.91796303,0.0 
 01/11  01:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/11  02:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/11  03:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,1570864.1688629396,0.0 
 01/11  04:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,8043755.221996838,0.0 
 01/11  05:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,15487093.980317578,0.0 
 01/11  06:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,148454261.6834165,0.0 
 01/11  07:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,145928639.73657359,0.0 
 01/11  08:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,116815089.24254902,0.0 
 01/11  09:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,110812449.58406721,0.0 
 01/11  10:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,98991441.39440996,0.0 
 01/11  11:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/11  12:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/11  13:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/11  14:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/11  15:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/11  16:00:00,7862313.704073121,7862313.704073121,0.0,0.0,80044597.49003206,0.0 
 01/11  17:00:00,7862313.704073121,7862313.704073121,0.0,0.0,65253477.64944237,0.0 
 01/11  18:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,94464750.68136522,0.0 
 01/11  19:00:00,21609097.304073119,7862313.704073121,13746783.6,0.0,92678825.09709332,0.0 
 01/11  20:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,86277065.35826358,0.0 
 01/11  21:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,86537962.1471732,0.0 
 01/11  22:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,86320398.32293415,0.0 
 01/11  23:00:00,41477164.5971785,13302563.797178498,28174600.799999998,0.0,82784089.07509388,0.0 
 01/11  24:00:00,17644540.310230756,3897756.7102307525,13746783.6,0.0,63904488.89045501,0.0 
 01/12  01:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/12  02:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/12  03:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/12  04:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/12  05:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,0.0,0.0 
 01/12  06:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,134619197.49188764,0.0 
 01/12  07:00:00,2198660.8557268807,2198660.8557268807,0.0,0.0,113100636.08959034,0.0 
 01/12  08:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,79129139.10384554,0.0 
 01/12  09:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,73220016.35520834,0.0 
 01/12  10:00:00,63238164.9696,35063564.1696,28174600.799999998,0.0,64474093.1630999,0.0 
 01/12  11:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/12  12:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
 01/12  13:00:00,7862313.704073121,7862313.704073121,0.0,0.0,0.0,0.0 
